Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
6.94949494949495,532.1212121212121,0.006794169478228177,kriging,,,spherical,0.0
7.05050505050505,532.1212121212121,0.006800049377750079,kriging,,,spherical,0.0
7.151515151515151,532.1212121212121,0.006806528534092687,kriging,,,spherical,0.0
7.252525252525253,532.1212121212121,0.006813608160166232,kriging,,,spherical,0.0
7.353535353535354,532.1212121212121,0.006821289438623908,kriging,,,spherical,0.0
7.454545454545454,532.1212121212121,0.006829573488803301,kriging,,,spherical,0.0
7.555555555555555,532.1212121212121,0.006838461332547594,kriging,,,spherical,0.0
7.656565656565657,532.1212121212121,0.006847953859251486,kriging,,,spherical,0.0
7.757575757575758,532.1212121212121,0.006858051790482982,kriging,,,spherical,0.0
7.858585858585858,532.1212121212121,0.0068687556445341325,kriging,,,spherical,0.0
7.959595959595959,532.1212121212121,0.006880065701251874,kriging,,,spherical,0.0
8.06060606060606,532.1212121212121,0.006891981967493711,kriging,,,spherical,0.0
8.161616161616163,532.1212121212121,0.006904504143543523,kriging,,,spherical,0.0
8.262626262626263,532.1212121212121,0.006917631590808102,kriging,,,spherical,0.0
8.363636363636363,532.1212121212121,0.006931363301098138,kriging,,,spherical,0.0
8.464646464646464,532.1212121212121,0.006945697867776354,kriging,,,spherical,0.0
8.565656565656566,532.1212121212121,0.006960633459031298,kriging,,,spherical,0.0
8.666666666666668,532.1212121212121,0.0069761677935092315,kriging,,,spherical,0.0
8.767676767676768,532.1212121212121,0.006992298118507414,kriging,,,spherical,0.0
8.868686868686869,532.1212121212121,0.007009021190901537,kriging,,,spherical,0.0
8.969696969696969,532.1212121212121,0.007026333260948436,kriging,,,spherical,0.0
9.070707070707071,532.1212121212121,0.007044230059071861,kriging,,,spherical,0.0
9.171717171717171,532.1212121212121,0.0070627067857066995,kriging,,,spherical,0.0
9.272727272727273,532.1212121212121,0.007081758104243497,kriging,,,spherical,0.0
9.373737373737374,532.1212121212121,0.00710137813708301,kriging,,,spherical,0.0
9.474747474747474,532.1212121212121,0.007121560464779248,kriging,,,spherical,0.0
9.575757575757574,532.1212121212121,0.00714229812821943,kriging,,,spherical,0.0
9.676767676767676,532.1212121212121,0.007163583633761433,kriging,,,spherical,0.0
9.777777777777779,532.1212121212121,0.007185408961223257,kriging,,,spherical,0.0
9.878787878787879,532.1212121212121,0.007207765574595693,kriging,,,spherical,0.0
9.97979797979798,532.1212121212121,0.007230644435328368,kriging,,,spherical,0.0
10.080808080808081,532.1212121212121,0.00725403601802149,kriging,,,spherical,0.0
10.181818181818182,532.1212121212121,0.007277930328340166,kriging,,,spherical,0.0
10.282828282828282,532.1212121212121,0.007302316922956041,kriging,,,spherical,0.0
10.383838383838384,532.1212121212121,0.0073271849313117495,kriging,,,spherical,0.0
10.484848484848484,532.1212121212121,0.007352523078996943,kriging,,,spherical,0.0
10.585858585858587,532.1212121212121,0.007378319712521136,kriging,,,spherical,0.0
10.686868686868687,532.1212121212121,0.007404562825267409,kriging,,,spherical,0.0
10.787878787878787,532.1212121212121,0.007431240084412492,kriging,,,spherical,0.0
10.88888888888889,532.1212121212121,0.007458338858602087,kriging,,,spherical,0.0
10.98989898989899,532.1212121212121,0.0074858462461763,kriging,,,spherical,0.0
11.09090909090909,532.1212121212121,0.007513749103747205,kriging,,,spherical,0.0
