Time,Temperature,At_sigma,technique,kernel,smooth,variogram_model,nugget
3.0101010101010104,588.6868686868687,3.183805542778231,kriging,,,exponential,0.0
3.111111111111111,588.6868686868687,3.182941864354823,kriging,,,exponential,0.0
3.212121212121212,588.6868686868687,3.1821661771735448,kriging,,,exponential,0.0
3.313131313131313,588.6868686868687,3.1814786237168424,kriging,,,exponential,0.0
3.4141414141414144,588.6868686868687,3.1808793288849384,kriging,,,exponential,0.0
3.515151515151515,588.6868686868687,3.180368400075702,kriging,,,exponential,0.0
3.616161616161616,588.6868686868687,3.1799459272563095,kriging,,,exponential,0.0
3.717171717171717,588.6868686868687,3.179611983025281,kriging,,,exponential,0.0
3.8181818181818183,588.6868686868687,3.179366622664426,kriging,,,exponential,0.0
3.919191919191919,588.6868686868687,3.179209884179944,kriging,,,exponential,0.0
4.020202020202021,588.6868686868687,3.1791417883323563,kriging,,,exponential,0.0
4.121212121212121,588.6868686868687,3.1791623386547867,kriging,,,exponential,0.0
4.222222222222222,588.6868686868687,3.1792715214594103,kriging,,,exponential,0.0
4.3232323232323235,588.6868686868687,3.1794693058321366,kriging,,,exponential,0.0
4.424242424242424,588.6868686868687,3.1797556436154273,kriging,,,exponential,0.0
4.525252525252525,588.6868686868687,3.180130469379732,kriging,,,exponential,0.0
4.626262626262626,588.6868686868687,3.1805937003836133,kriging,,,exponential,0.0
4.727272727272727,588.6868686868687,3.1811452365234802,kriging,,,exponential,0.0
4.828282828282829,588.6868686868687,3.1817849602731103,kriging,,,exponential,0.0
4.929292929292929,588.6868686868687,3.182512736614215,kriging,,,exponential,0.0
5.03030303030303,588.6868686868687,3.1833284129584647,kriging,,,exponential,0.0
5.1313131313131315,588.6868686868687,3.18423181906263,kriging,,,exponential,0.0
5.232323232323232,588.6868686868687,3.1852227669372035,kriging,,,exponential,0.0
5.333333333333334,588.6868686868687,3.186301050750366,kriging,,,exponential,0.0
5.434343434343434,588.6868686868687,3.1874664467282767,kriging,,,exponential,0.0
5.5353535353535355,588.6868686868687,3.188718713053212,kriging,,,exponential,0.0
5.636363636363637,588.6868686868687,3.190057589760818,kriging,,,exponential,0.0
5.737373737373737,588.6868686868687,3.1914827986382845,kriging,,,exponential,0.0
5.838383838383838,588.6868686868687,3.192994043124777,kriging,,,exponential,0.0
5.9393939393939394,588.6868686868687,3.1945910082155713,kriging,,,exponential,0.0
6.040404040404041,588.6868686868687,3.1962733603719564,kriging,,,exponential,0.0
6.141414141414141,588.6868686868687,3.1980407474379224,kriging,,,exponential,0.0
6.242424242424242,588.6868686868687,3.1998927985657253,kriging,,,exponential,0.0
6.343434343434343,588.6868686868687,3.2018291241514927,kriging,,,exponential,0.0
6.444444444444445,588.6868686868687,3.2038493157826844,kriging,,,exponential,0.0
6.545454545454545,588.6868686868687,3.205952946198821,kriging,,,exponential,0.0
6.646464646464646,588.6868686868687,3.2081395692667387,kriging,,,exponential,0.0
6.747474747474747,588.6868686868687,3.2104087199720284,kriging,,,exponential,0.0
6.848484848484849,588.6868686868687,3.2127599144278705,kriging,,,exponential,0.0
6.94949494949495,588.6868686868687,3.2151926499021712,kriging,,,exponential,0.0
7.05050505050505,588.6868686868687,3.21770640486469,kriging,,,exponential,0.0
7.151515151515151,588.6868686868687,3.2203006390545217,kriging,,,exponential,0.0
7.252525252525253,588.6868686868687,3.2229747935695263,kriging,,,exponential,0.0
7.353535353535354,588.6868686868687,3.2257282909778313,kriging,,,exponential,0.0
