Time,Temperature,E_sigma,technique,kernel,smooth,variogram_model,nugget
9.777777777777779,522.2222222222222,2.427660963851823,kriging,,,exponential,0.0
9.878787878787879,522.2222222222222,2.448226992316741,kriging,,,exponential,0.0
9.97979797979798,522.2222222222222,2.4691091913898306,kriging,,,exponential,0.0
10.080808080808081,522.2222222222222,2.490271994299587,kriging,,,exponential,0.0
10.181818181818182,522.2222222222222,2.5116812253497933,kriging,,,exponential,0.0
10.282828282828282,522.2222222222222,2.533304257206319,kriging,,,exponential,0.0
10.383838383838384,522.2222222222222,2.555110121755747,kriging,,,exponential,0.0
10.484848484848484,522.2222222222222,2.5770695804144768,kriging,,,exponential,0.0
10.585858585858587,522.2222222222222,2.599155159747933,kriging,,,exponential,0.0
10.686868686868687,522.2222222222222,2.6213411580181756,kriging,,,exponential,0.0
